Left_distance_reading, Front_distance_reading, Left_motor_speed, Right_motor_speed
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
362.187,2741.06,132.489,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2731.87,129.932,115
367.715,2719.93,129.932,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
365.156,2723.62,131.116,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
361.641,2714.39,132.741,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
363.33,2696.33,131.96,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2687.12,132.941,115
361.208,2674.16,132.941,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
351.601,2669,137.384,115
355.677,2656.98,135.499,115
355.677,2656.98,135.499,115
355.677,2656.98,135.499,115
355.677,2656.98,135.499,115
355.677,2656.98,135.499,115
355.677,2656.98,135.499,115
355.677,2656.98,135.499,115
355.677,2656.98,135.499,115
355.677,2656.98,135.499,115
355.677,2656.98,135.499,115
355.677,2656.98,135.499,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
353.504,2643.05,136.504,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
345.73,2637.21,140.1,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.273,2620.71,137.999,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
350.376,2598.19,137.951,115
348.202,2585.24,138.957,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
346.159,2594.55,139.902,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
344.121,2578.35,140.844,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
341.08,2564.27,142.251,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
340.901,2549.1,142.333,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
334.76,2533.85,145.174,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
339.111,2529.71,143.161,115
329.165,2512.8,147.761,115
